schema_version,task_id,sample_sequence,monotonic_ns,audit_utc_ns,server_time_ms,best_bid,best_ask,mid_price
skhynix_c6in_latency_v2,0822T002,1378,591236378537534,1787450960065848461,1787450959778,1251.3,1251.4,1251.35
skhynix_c6in_latency_v2,0822T002,1379,591236900285459,1787450960587594891,1787450960312,1251.3,1251.4,1251.35
skhynix_c6in_latency_v2,0822T002,1380,591237417617697,1787450961104927588,1787450960864,1251.3,1251.4,1251.35
skhynix_c6in_latency_v2,0822T002,1381,591237943178456,1787450961630488933,1787450961398,1251.3,1251.4,1251.35
skhynix_c6in_latency_v2,0822T002,1382,591238493901550,1787450962181211867,1787450961945,1251.3,1251.4,1251.35
skhynix_c6in_latency_v2,0822T002,1383,591239210303316,1787450962897613415,1787450962483,1251.3,1251.4,1251.35
skhynix_c6in_latency_v2,0822T002,1384,591239644938266,1787450963332249114,1787450963076,1251.3,1251.4,1251.35
skhynix_c6in_latency_v2,0822T002,1385,591240136105933,1787450963823415819,1787450963566,1251.3,1251.4,1251.35
skhynix_c6in_latency_v2,0822T002,1386,591240631804513,1787450964319116236,1787450964081,1251.3,1251.4,1251.35
skhynix_c6in_latency_v2,0822T002,1387,591241199234825,1787450964886545680,1787450964634,1251.3,1251.4,1251.35
skhynix_c6in_latency_v2,0822T002,1388,591241694686548,1787450965381997654,1787450965152,1251.3,1251.4,1251.35
skhynix_c6in_latency_v2,0822T002,1389,591242259222904,1787450965946533899,1787450965710,1251.3,1251.4,1251.35
skhynix_c6in_latency_v2,0822T002,1390,591242802348650,1787450966489660080,1787450966247,1251.3,1251.4,1251.35
skhynix_c6in_latency_v2,0822T002,1391,591243324360426,1787450967011671417,1787450966784,1251.3,1251.4,1251.35
skhynix_c6in_latency_v2,0822T002,1392,591243889031216,1787450967576341347,1787450967330,1251.3,1251.4,1251.35
skhynix_c6in_latency_v2,0822T002,1393,591244525148519,1787450968212458885,1787450967935,1251.3,1251.4,1251.35
skhynix_c6in_latency_v2,0822T002,1394,591245157430429,1787450968844740661,1787450968559,1251.3,1251.4,1251.35
skhynix_c6in_latency_v2,0822T002,1395,591245728938736,1787450969416249785,1787450969084,1251.3,1251.4,1251.35
skhynix_c6in_latency_v2,0822T002,1396,591246206962510,1787450969894273022,1787450969632,1251.3,1251.4,1251.35
skhynix_c6in_latency_v2,0822T002,1397,591246713812155,1787450970401122935,1787450970168,1251.3,1251.4,1251.35
skhynix_c6in_latency_v2,0822T002,1398,591247249395792,1787450970936704545,1787450970702,1251.3,1251.4,1251.35
skhynix_c6in_latency_v2,0822T002,1399,591247779987926,1787450971467297342,1787450971230,1251.3,1251.4,1251.35
skhynix_c6in_latency_v2,0822T002,1400,591248333644174,1787450972020954484,1787450971772,1251.3,1251.4,1251.35
skhynix_c6in_latency_v2,0822T002,1401,591248893836969,1787450972581146906,1787450972310,1251.3,1251.6,1251.45
skhynix_c6in_latency_v2,0822T002,1402,591249424678145,1787450973111987654,1787450972837,1251.4,1251.5,1251.45
skhynix_c6in_latency_v2,0822T002,1403,591249973061052,1787450973660372065,1787450973413,1251.4,1251.5,1251.45
skhynix_c6in_latency_v2,0822T002,1404,591250505138612,1787450974192448872,1787450973948,1251.4,1251.5,1251.45
skhynix_c6in_latency_v2,0822T002,1405,591251100953538,1787450974788264688,1787450974498,1251.4,1251.5,1251.45
skhynix_c6in_latency_v2,0822T002,1406,591251652624474,1787450975339935752,1787450975031,1251.4,1251.5,1251.45
skhynix_c6in_latency_v2,0822T002,1407,591252102685638,1787450975789996449,1787450975572,1251.4,1251.5,1251.45
skhynix_c6in_latency_v2,0822T002,1408,591252660073283,1787450976347383636,1787450976091,1251.4,1251.5,1251.45
skhynix_c6in_latency_v2,0822T002,1409,591253206648978,1787450976893961112,1787450976639,1251.4,1251.5,1251.45
skhynix_c6in_latency_v2,0822T002,1410,591253717268567,1787450977404578657,1787450977180,1251.4,1251.5,1251.45
skhynix_c6in_latency_v2,0822T002,1411,591254269582087,1787450977956892455,1787450977697,1251.4,1251.5,1251.45
skhynix_c6in_latency_v2,0822T002,1412,591254818641851,1787450978505953544,1787450978250,1251.4,1251.5,1251.45
skhynix_c6in_latency_v2,0822T002,1413,591255334383827,1787450979021694346,1787450978758,1251.4,1251.5,1251.45
skhynix_c6in_latency_v2,0822T002,1414,591255884738731,1787450979572050342,1787450979319,1251.4,1251.5,1251.45
skhynix_c6in_latency_v2,0822T002,1415,591256428406042,1787450980115717000,1787450979857,1251.4,1251.5,1251.45
skhynix_c6in_latency_v2,0822T002,1416,591256947348497,1787450980634659410,1787450980400,1251.4,1251.5,1251.45
skhynix_c6in_latency_v2,0822T002,1417,591257443057370,1787450981130368817,1787450980922,1251.4,1251.5,1251.45
skhynix_c6in_latency_v2,0822T002,1418,591258023701663,1787450981711012611,1787450981444,1251.4,1251.5,1251.45
skhynix_c6in_latency_v2,0822T002,1419,591258635442637,1787450982322753292,1787450982013,1251.4,1251.5,1251.45
skhynix_c6in_latency_v2,0822T002,1420,591259277638665,1787450982964950300,1787450982629,1251.4,1251.5,1251.45
skhynix_c6in_latency_v2,0822T002,1421,591259718184505,1787450983405494913,1787450983165,1251.4,1251.5,1251.45
skhynix_c6in_latency_v2,0822T002,1422,591260268198220,1787450983955508933,1787450983700,1251.4,1251.5,1251.45
skhynix_c6in_latency_v2,0822T002,1423,591260808620000,1787450984495931216,1787450984235,1251.4,1251.5,1251.45
skhynix_c6in_latency_v2,0822T002,1424,591261434127105,1787450985121438061,1787450984857,1251.4,1251.5,1251.45
skhynix_c6in_latency_v2,0822T002,1425,591261965888195,1787450985653198916,1787450985388,1251.4,1251.5,1251.45
skhynix_c6in_latency_v2,0822T002,1426,591262522208591,1787450986209519591,1787450985907,1251.4,1251.5,1251.45
skhynix_c6in_latency_v2,0822T002,1427,591263063193207,1787450986750503303,1787450986478,1251.4,1251.5,1251.45
skhynix_c6in_latency_v2,0822T002,1428,591263637004988,1787450987324315472,1787450987012,1251.4,1251.5,1251.45
skhynix_c6in_latency_v2,0822T002,1429,591264365054307,1787450988052365165,1787450987546,1251.4,1251.5,1251.45
skhynix_c6in_latency_v2,0822T002,1430,591264653992759,1787450988341304232,1787450988084,1251.4,1251.5,1251.45
skhynix_c6in_latency_v2,0822T002,1431,591265282197237,1787450988969508102,1787450988698,1251.3,1251.5,1251.4
skhynix_c6in_latency_v2,0822T002,1432,591265787427345,1787450989474739945,1787450989239,1251.2,1251.3,1251.25
